imgname,startx,starty,endx,eny,label_-1
mechanicalmeter/5C24266.jpg,381,73,416,125,6
mechanicalmeter/5C24266.jpg,407,151,445,179,11
mechanicalmeter/5C24266.jpg,429,55,483,124,-1
mechanicalmeter/5C81790.jpg,104,48,134,101,8
mechanicalmeter/5C81790.jpg,164,41,201,94,1
mechanicalmeter/5C81790.jpg,238,37,269,92,7
mechanicalmeter/5C81790.jpg,305,37,340,93,9
mechanicalmeter/5C81790.jpg,379,39,414,98,10
mechanicalmeter/5C81790.jpg,439,49,497,106,-1
mechanicalmeter/2218_02.jpg,110,112,165,178,9
mechanicalmeter/2218_02.jpg,200,109,258,181,1
mechanicalmeter/2218_02.jpg,296,111,365,175,2
mechanicalmeter/2218_02.jpg,398,111,471,175,3
mechanicalmeter/2218_02.jpg,497,100,557,161,8
mechanicalmeter/5C656579.jpg,136,26,161,72,6
mechanicalmeter/5C656579.jpg,191,19,223,71,5
mechanicalmeter/5C656579.jpg,253,16,286,72,6
mechanicalmeter/5C656579.jpg,318,16,349,72,5
mechanicalmeter/5C656579.jpg,380,19,412,75,7
mechanicalmeter/5C656579.jpg,439,24,479,78,9
mechanicalmeter/5C013015.jpg,115,165,153,234,10
mechanicalmeter/5C013015.jpg,189,164,234,230,1
mechanicalmeter/5C013015.jpg,279,164,327,233,3
mechanicalmeter/5C013015.jpg,367,165,405,232,10
mechanicalmeter/5C013015.jpg,449,161,494,229,1
mechanicalmeter/5C013015.jpg,526,158,569,226,5
mechanicalmeter/5C82246.jpg,109,54,138,101,8
mechanicalmeter/5C82246.jpg,165,47,206,101,2
mechanicalmeter/5C82246.jpg,238,44,273,98,2
mechanicalmeter/5C82246.jpg,309,47,345,101,4
mechanicalmeter/5C82246.jpg,384,53,411,102,6
mechanicalmeter/5C82246.jpg,441,50,487,113,-1
mechanicalmeter/5C022963.jpg,143,92,168,143,10
mechanicalmeter/5C022963.jpg,195,89,236,146,2
mechanicalmeter/5C022963.jpg,264,91,294,145,2
mechanicalmeter/5C022963.jpg,323,90,353,149,9
mechanicalmeter/5C022963.jpg,383,92,421,139,6
mechanicalmeter/5C022963.jpg,450,93,487,148,4
mechanicalmeter/5C717384.jpg,127,108,160,160,7
mechanicalmeter/5C717384.jpg,186,109,218,165,1
mechanicalmeter/5C717384.jpg,249,109,283,165,7
mechanicalmeter/5C717384.jpg,312,112,347,173,3
mechanicalmeter/5C717384.jpg,377,115,412,172,8
mechanicalmeter/5C717384.jpg,442,117,477,171,4
mechanicalmeter/5C017706.jpg,150,159,181,212,10
mechanicalmeter/5C017706.jpg,211,157,243,214,1
mechanicalmeter/5C017706.jpg,273,160,303,207,7
mechanicalmeter/5C017706.jpg,337,157,365,207,7
mechanicalmeter/5C017706.jpg,399,157,427,201,10
mechanicalmeter/5C017706.jpg,459,151,492,204,6
mechanicalmeter/5C118626.jpg,148,117,175,169,1
mechanicalmeter/5C118626.jpg,211,116,241,173,1
mechanicalmeter/5C118626.jpg,276,118,306,178,8
mechanicalmeter/5C118626.jpg,342,124,372,178,6
mechanicalmeter/5C118626.jpg,405,121,437,178,2
mechanicalmeter/5C118626.jpg,471,113,503,159,6
mechanicalmeter/5C701967.jpg,148,21,178,72,7
mechanicalmeter/5C701967.jpg,210,18,238,68,10
mechanicalmeter/5C701967.jpg,272,8,301,63,1
mechanicalmeter/5C701967.jpg,334,13,367,68,9
mechanicalmeter/5C701967.jpg,396,13,431,67,6
mechanicalmeter/5C701967.jpg,455,15,488,68,1
mechanicalmeter/5C711515.jpg,127,106,160,158,7
mechanicalmeter/5C711515.jpg,189,107,223,163,1
mechanicalmeter/5C711515.jpg,252,108,285,166,1
mechanicalmeter/5C711515.jpg,315,111,351,167,5
mechanicalmeter/5C711515.jpg,379,112,414,167,1
mechanicalmeter/5C711515.jpg,443,113,480,173,5
mechanicalmeter/5C24278.jpg,146,89,176,136,2
mechanicalmeter/5C24278.jpg,205,82,240,136,4
mechanicalmeter/5C24278.jpg,268,83,299,137,2
mechanicalmeter/5C24278.jpg,323,84,358,136,7
mechanicalmeter/5C24278.jpg,382,94,414,144,8
mechanicalmeter/5C24278.jpg,433,165,452,187,11
mechanicalmeter/5C24278.jpg,437,81,479,151,-1
mechanicalmeter/5C20771.jpg,58,139,90,196,2
mechanicalmeter/5C20771.jpg,117,137,150,192,10
mechanicalmeter/5C20771.jpg,185,133,225,194,7
mechanicalmeter/5C20771.jpg,248,141,288,193,7
mechanicalmeter/5C20771.jpg,322,134,354,192,1
mechanicalmeter/5C20771.jpg,378,115,436,200,-1
mechanicalmeter/5C61359.jpg,161,72,191,122,6
mechanicalmeter/5C61359.jpg,219,72,251,124,1
mechanicalmeter/5C61359.jpg,277,76,309,123,3
mechanicalmeter/5C61359.jpg,334,69,367,121,5
mechanicalmeter/5C61359.jpg,393,77,424,121,9
mechanicalmeter/5C61359.jpg,446,73,492,124,-1
mechanicalmeter/5C24175.jpg,132,78,167,127,2
mechanicalmeter/5C24175.jpg,190,77,225,121,4
mechanicalmeter/5C24175.jpg,252,66,286,121,1
mechanicalmeter/5C24175.jpg,318,67,352,121,7
mechanicalmeter/5C24175.jpg,382,78,414,126,5
mechanicalmeter/5C24175.jpg,412,146,438,176,11
mechanicalmeter/5C24175.jpg,439,69,482,122,-1
mechanicalmeter/5C14205.jpg,141,120,162,169,1
mechanicalmeter/5C14205.jpg,198,125,228,180,4
mechanicalmeter/5C14205.jpg,247,121,293,181,2
mechanicalmeter/5C14205.jpg,320,124,350,178,10
mechanicalmeter/5C14205.jpg,380,122,412,182,5
mechanicalmeter/5C14205.jpg,441,126,471,177,-1
mechanicalmeter/5C81765.jpg,104,48,134,101,8
mechanicalmeter/5C81765.jpg,166,42,199,94,1
mechanicalmeter/5C81765.jpg,239,41,271,90,7
mechanicalmeter/5C81765.jpg,309,42,346,98,6
mechanicalmeter/5C81765.jpg,381,47,412,101,5
mechanicalmeter/5C81765.jpg,444,51,494,107,-1
mechanicalmeter/5C710980.jpg,127,107,159,158,7
mechanicalmeter/5C710980.jpg,187,107,223,164,1
mechanicalmeter/5C710980.jpg,252,107,285,162,10
mechanicalmeter/5C710980.jpg,314,109,347,166,9
mechanicalmeter/5C710980.jpg,382,115,415,164,8
mechanicalmeter/5C710980.jpg,444,113,476,169,10
mechanicalmeter/5C71786.jpg,160,69,191,121,7
mechanicalmeter/5C71786.jpg,214,72,246,119,1
mechanicalmeter/5C71786.jpg,274,64,306,115,7
mechanicalmeter/5C71786.jpg,333,70,365,125,8
mechanicalmeter/5C71786.jpg,391,71,422,124,6
mechanicalmeter/5C71786.jpg,446,67,481,118,-1
mechanicalmeter/5C0244.jpg,60,85,110,151,10
mechanicalmeter/5C0244.jpg,150,79,215,148,2
mechanicalmeter/5C0244.jpg,259,67,321,134,4
mechanicalmeter/5C0244.jpg,370,66,430,137,4
mechanicalmeter/5C0244.jpg,463,51,582,151,-1
mechanicalmeter/5C20639.jpg,57,145,98,195,2
mechanicalmeter/5C20639.jpg,118,137,155,198,10
mechanicalmeter/5C20639.jpg,178,136,221,190,6
mechanicalmeter/5C20639.jpg,256,137,293,194,3
mechanicalmeter/5C20639.jpg,323,139,359,196,9
mechanicalmeter/5C20639.jpg,385,125,442,209,-1
mechanicalmeter/5C012026.jpg,126,182,153,239,10
mechanicalmeter/5C012026.jpg,186,179,224,239,1
mechanicalmeter/5C012026.jpg,247,180,295,238,2
mechanicalmeter/5C012026.jpg,316,183,351,241,10
mechanicalmeter/5C012026.jpg,383,186,414,241,2
mechanicalmeter/5C012026.jpg,445,192,478,243,6
mechanicalmeter/5C00688.jpg,144,16,179,64,10
mechanicalmeter/5C00688.jpg,210,8,241,57,10
mechanicalmeter/5C00688.jpg,276,5,307,52,6
mechanicalmeter/5C00688.jpg,341,7,383,53,8
mechanicalmeter/5C00688.jpg,409,8,441,55,8
mechanicalmeter/5C00688.jpg,469,13,509,51,-1
mechanicalmeter/5C074484.jpg,226,59,256,107,10
mechanicalmeter/5C074484.jpg,288,57,318,105,7
mechanicalmeter/5C074484.jpg,349,57,380,104,4
mechanicalmeter/5C074484.jpg,414,57,442,104,4
mechanicalmeter/5C074484.jpg,475,59,502,106,8
mechanicalmeter/5C074484.jpg,527,53,562,104,4
mechanicalmeter/5C00134.jpg,121,108,151,176,10
mechanicalmeter/5C00134.jpg,192,105,226,176,10
mechanicalmeter/5C00134.jpg,260,105,294,176,1
mechanicalmeter/5C00134.jpg,329,102,372,174,3
mechanicalmeter/5C00134.jpg,395,105,434,173,4
mechanicalmeter/5C00134.jpg,452,104,501,172,-1
mechanicalmeter/79585_602_0230.jpg,106,134,140,189,7
mechanicalmeter/79585_602_0230.jpg,166,129,206,189,9
mechanicalmeter/79585_602_0230.jpg,240,138,276,191,5
mechanicalmeter/79585_602_0230.jpg,311,130,347,194,8
mechanicalmeter/79585_602_0230.jpg,382,136,415,192,5
mechanicalmeter/79585_602_0230.jpg,444,132,489,192,-1
mechanicalmeter/5C00635.jpg,78,122,109,182,10
mechanicalmeter/5C00635.jpg,138,121,179,174,10
mechanicalmeter/5C00635.jpg,211,110,246,171,6
mechanicalmeter/5C00635.jpg,287,112,326,173,3
mechanicalmeter/5C00635.jpg,360,115,406,171,5
mechanicalmeter/5C00635.jpg,410,178,447,210,11
mechanicalmeter/5C00635.jpg,434,110,482,169,-1
mechanicalmeter/5C00635.jpg,500,116,552,172,-1
mechanicalmeter/5C00635.jpg,566,122,617,177,-1
mechanicalmeter/5C277114.jpg,145,115,176,170,2
mechanicalmeter/5C277114.jpg,203,111,236,164,7
mechanicalmeter/5C277114.jpg,265,111,298,163,7
mechanicalmeter/5C277114.jpg,328,109,363,166,1
mechanicalmeter/5C277114.jpg,392,110,422,166,1
mechanicalmeter/5C277114.jpg,451,114,491,165,4
mechanicalmeter/5C10213.jpg,153,69,188,120,1
mechanicalmeter/5C10213.jpg,226,61,276,118,10
mechanicalmeter/5C10213.jpg,308,54,359,111,2
mechanicalmeter/5C10213.jpg,396,53,438,111,1
mechanicalmeter/5C10213.jpg,479,54,532,110,3
mechanicalmeter/5C24547.jpg,172,103,206,160,2
mechanicalmeter/5C24547.jpg,230,106,271,155,4
mechanicalmeter/5C24547.jpg,294,96,327,156,5
mechanicalmeter/5C24547.jpg,356,97,387,156,4
mechanicalmeter/5C24547.jpg,409,95,455,150,7
mechanicalmeter/5C24547.jpg,471,80,518,157,-1
mechanicalmeter/5C013592.jpg,137,188,166,242,10
mechanicalmeter/5C013592.jpg,195,184,235,243,1
mechanicalmeter/5C013592.jpg,263,190,296,245,3
mechanicalmeter/5C013592.jpg,330,189,362,245,5
mechanicalmeter/5C013592.jpg,395,190,427,244,9
mechanicalmeter/5C013592.jpg,462,188,502,242,2
mechanicalmeter/5C65821.jpg,159,69,189,122,6
mechanicalmeter/5C65821.jpg,212,72,248,122,5
mechanicalmeter/5C65821.jpg,274,69,305,122,8
mechanicalmeter/5C65821.jpg,330,77,366,120,2
mechanicalmeter/5C65821.jpg,386,71,419,119,1
mechanicalmeter/5C65821.jpg,447,64,499,117,-1
mechanicalmeter/5C05491.jpg,160,95,188,147,10
mechanicalmeter/5C05491.jpg,224,94,259,147,5
mechanicalmeter/5C05491.jpg,288,93,318,144,4
mechanicalmeter/5C05491.jpg,353,92,384,142,9
mechanicalmeter/5C05491.jpg,413,96,450,143,1
mechanicalmeter/5C05491.jpg,475,88,512,141,-1
mechanicalmeter/5C075600.jpg,225,58,255,107,10
mechanicalmeter/5C075600.jpg,287,56,318,104,7
mechanicalmeter/5C075600.jpg,350,54,382,105,5
mechanicalmeter/5C075600.jpg,413,59,444,106,6
mechanicalmeter/5C075600.jpg,475,54,506,109,10
mechanicalmeter/5C075600.jpg,528,56,563,100,10
mechanicalmeter/2423_50.jpg,74,82,129,154,9
mechanicalmeter/2423_50.jpg,175,73,228,147,1
mechanicalmeter/2423_50.jpg,278,72,330,141,3
mechanicalmeter/2423_50.jpg,386,72,446,145,4
mechanicalmeter/2423_50.jpg,498,84,564,148,6
mechanicalmeter/5C06848.jpg,148,103,179,158,10
mechanicalmeter/5C06848.jpg,209,106,241,158,6
mechanicalmeter/5C06848.jpg,276,105,306,157,8
mechanicalmeter/5C06848.jpg,340,111,371,155,4
mechanicalmeter/5C06848.jpg,406,110,437,158,8
mechanicalmeter/5C06848.jpg,458,96,505,156,-1
mechanicalmeter/00173.jpg,141,166,176,226,10
mechanicalmeter/00173.jpg,209,166,252,219,10
mechanicalmeter/00173.jpg,293,154,319,223,1
mechanicalmeter/00173.jpg,364,149,402,217,7
mechanicalmeter/00173.jpg,440,158,477,222,3
mechanicalmeter/00173.jpg,509,146,547,201,-1
mechanicalmeter/5C074562.jpg,224,59,255,108,10
mechanicalmeter/5C074562.jpg,282,53,317,106,7
mechanicalmeter/5C074562.jpg,349,55,380,106,4
mechanicalmeter/5C074562.jpg,413,55,443,106,5
mechanicalmeter/5C074562.jpg,475,55,505,110,6
mechanicalmeter/5C074562.jpg,528,57,567,111,2
mechanicalmeter/5C66084.jpg,138,103,176,149,6
mechanicalmeter/5C66084.jpg,195,98,228,151,6
mechanicalmeter/5C66084.jpg,251,104,284,156,10
mechanicalmeter/5C66084.jpg,306,101,336,152,8
mechanicalmeter/5C66084.jpg,359,101,392,152,4
mechanicalmeter/5C66084.jpg,410,108,449,157,-1
mechanicalmeter/5C27256.jpg,149,107,183,164,2
mechanicalmeter/5C27256.jpg,208,111,241,160,7
mechanicalmeter/5C27256.jpg,268,111,299,158,2
mechanicalmeter/5C27256.jpg,326,113,360,164,5
mechanicalmeter/5C27256.jpg,386,113,422,159,6
mechanicalmeter/5C27256.jpg,443,111,490,164,-1
mechanicalmeter/5C074681.jpg,224,58,255,107,10
mechanicalmeter/5C074681.jpg,287,56,318,106,7
mechanicalmeter/5C074681.jpg,349,54,380,105,4
mechanicalmeter/5C074681.jpg,412,53,443,104,6
mechanicalmeter/5C074681.jpg,477,54,505,104,8
mechanicalmeter/5C074681.jpg,525,53,566,108,1
mechanicalmeter/5C32862.jpg,152,112,183,159,3
mechanicalmeter/5C32862.jpg,209,114,242,160,2
mechanicalmeter/5C32862.jpg,269,112,299,162,8
mechanicalmeter/5C32862.jpg,330,112,362,163,6
mechanicalmeter/5C32862.jpg,385,112,417,158,2
mechanicalmeter/5C32862.jpg,452,113,483,157,-1
mechanicalmeter/5C0265.jpg,32,64,86,127,10
mechanicalmeter/5C0265.jpg,131,50,176,119,2
mechanicalmeter/5C0265.jpg,231,40,280,108,6
mechanicalmeter/5C0265.jpg,333,15,388,82,5
mechanicalmeter/5C0265.jpg,432,29,487,90,-1
mechanicalmeter/5C71403.jpg,109,12,144,68,7
mechanicalmeter/5C71403.jpg,167,14,197,58,1
mechanicalmeter/5C71403.jpg,225,3,256,52,4
mechanicalmeter/5C71403.jpg,284,4,319,49,10
mechanicalmeter/5C71403.jpg,351,4,382,51,3
mechanicalmeter/5C71403.jpg,414,3,450,48,8
mechanicalmeter/5C261100.jpg,177,52,208,101,2
mechanicalmeter/5C261100.jpg,241,50,271,101,6
mechanicalmeter/5C261100.jpg,305,46,337,101,1
mechanicalmeter/5C261100.jpg,370,44,400,100,1
mechanicalmeter/5C261100.jpg,434,45,467,104,10
mechanicalmeter/5C261100.jpg,495,49,537,98,10
mechanicalmeter/5C119518.jpg,153,115,177,165,1
mechanicalmeter/5C119518.jpg,215,115,237,170,1
mechanicalmeter/5C119518.jpg,278,117,308,174,9
mechanicalmeter/5C119518.jpg,346,122,377,174,5
mechanicalmeter/5C119518.jpg,414,120,438,172,1
mechanicalmeter/5C119518.jpg,475,128,504,175,8
mechanicalmeter/5C094921.jpg,171,137,201,190,10
mechanicalmeter/5C094921.jpg,232,137,263,193,9
mechanicalmeter/5C094921.jpg,295,137,323,190,4
mechanicalmeter/5C094921.jpg,357,130,385,185,9
mechanicalmeter/5C094921.jpg,420,131,450,182,2
mechanicalmeter/5C094921.jpg,482,131,517,183,1
mechanicalmeter/5C082617.jpg,157,0,188,48,10
mechanicalmeter/5C082617.jpg,218,-2,248,46,8
mechanicalmeter/5C082617.jpg,282,0,312,42,2
mechanicalmeter/5C082617.jpg,341,1,369,44,6
mechanicalmeter/5C082617.jpg,404,6,428,49,1
mechanicalmeter/5C082617.jpg,461,2,489,51,7
mechanicalmeter/5C692299.jpg,150,19,176,68,6
mechanicalmeter/5C692299.jpg,210,18,238,68,9
mechanicalmeter/5C692299.jpg,271,7,302,62,2
mechanicalmeter/5C692299.jpg,334,8,370,65,2
mechanicalmeter/5C692299.jpg,395,9,436,60,9
mechanicalmeter/5C692299.jpg,460,13,492,60,9
mechanicalmeter/5C13623.jpg,114,94,149,157,1
mechanicalmeter/5C13623.jpg,177,95,213,157,3
mechanicalmeter/5C13623.jpg,245,93,278,155,6
mechanicalmeter/5C13623.jpg,314,88,347,149,2
mechanicalmeter/5C13623.jpg,380,96,417,157,3
mechanicalmeter/5C13623.jpg,438,177,462,203,11
mechanicalmeter/5C13623.jpg,446,83,488,165,-1
mechanicalmeter/5C99982.jpg,135,129,175,187,9
mechanicalmeter/5C99982.jpg,206,122,244,192,9
mechanicalmeter/5C99982.jpg,277,124,320,193,9
mechanicalmeter/5C99982.jpg,353,125,390,187,8
mechanicalmeter/5C99982.jpg,431,127,470,186,2
mechanicalmeter/5C99982.jpg,484,195,502,214,11
mechanicalmeter/5C99982.jpg,499,122,546,190,-1
mechanicalmeter/5C691657.jpg,149,14,179,70,6
mechanicalmeter/5C691657.jpg,210,18,240,68,9
mechanicalmeter/5C691657.jpg,272,9,301,63,1
mechanicalmeter/5C691657.jpg,335,10,367,67,6
mechanicalmeter/5C691657.jpg,397,13,429,66,5
mechanicalmeter/5C691657.jpg,458,12,493,63,7
mechanicalmeter/5C89202.jpg,127,81,159,135,8
mechanicalmeter/5C89202.jpg,183,78,216,132,9
mechanicalmeter/5C89202.jpg,240,76,276,130,2
mechanicalmeter/5C89202.jpg,300,76,332,129,10
mechanicalmeter/5C89202.jpg,359,76,397,135,2
mechanicalmeter/5C89202.jpg,418,75,463,134,-1
mechanicalmeter/5C012959.jpg,113,177,150,249,10
mechanicalmeter/5C012959.jpg,195,179,228,236,1
mechanicalmeter/5C012959.jpg,277,173,322,239,2
mechanicalmeter/5C012959.jpg,366,177,407,239,9
mechanicalmeter/5C012959.jpg,448,173,490,239,5
mechanicalmeter/5C012959.jpg,534,191,569,245,9
mechanicalmeter/5C685404.jpg,149,15,178,68,6
mechanicalmeter/5C685404.jpg,209,12,241,69,8
mechanicalmeter/5C685404.jpg,272,11,303,68,5
mechanicalmeter/5C685404.jpg,333,12,366,67,4
mechanicalmeter/5C685404.jpg,397,12,429,67,10
mechanicalmeter/5C685404.jpg,456,21,493,65,4
mechanicalmeter/5C18229.jpg,160,96,191,145,1
mechanicalmeter/5C18229.jpg,212,91,251,144,8
mechanicalmeter/5C18229.jpg,279,93,317,141,2
mechanicalmeter/5C18229.jpg,342,83,386,149,2
mechanicalmeter/5C18229.jpg,405,90,437,143,9
mechanicalmeter/5C18229.jpg,467,87,497,140,-1
mechanicalmeter/5C12703.jpg,101,41,141,105,1
mechanicalmeter/5C12703.jpg,167,41,205,101,2
mechanicalmeter/5C12703.jpg,239,45,273,101,7
mechanicalmeter/5C12703.jpg,306,50,343,102,10
mechanicalmeter/5C12703.jpg,380,57,416,108,3
mechanicalmeter/5C12703.jpg,441,42,490,119,-1
mechanicalmeter/5C041287.jpg,146,81,183,137,10
mechanicalmeter/5C041287.jpg,217,89,252,139,4
mechanicalmeter/5C041287.jpg,284,88,314,137,1
mechanicalmeter/5C041287.jpg,341,90,373,138,2
mechanicalmeter/5C041287.jpg,406,95,438,143,8
mechanicalmeter/5C041287.jpg,465,93,502,143,7
mechanicalmeter/2110_24.jpg,77,106,133,178,10
mechanicalmeter/2110_24.jpg,170,100,232,177,4
mechanicalmeter/2110_24.jpg,278,100,334,170,2
mechanicalmeter/2110_24.jpg,385,104,442,172,9
mechanicalmeter/2110_24.jpg,485,101,572,181,-1
mechanicalmeter/5C00300.jpg,126,110,158,175,10
mechanicalmeter/5C00300.jpg,193,105,226,174,10
mechanicalmeter/5C00300.jpg,262,103,299,175,3
mechanicalmeter/5C00300.jpg,329,102,362,175,10
mechanicalmeter/5C00300.jpg,391,106,429,173,10
mechanicalmeter/5C00300.jpg,454,108,497,174,-1
mechanicalmeter/5C58280.jpg,142,97,178,145,5
mechanicalmeter/5C58280.jpg,196,95,227,144,8
mechanicalmeter/5C58280.jpg,249,97,284,151,2
mechanicalmeter/5C58280.jpg,306,101,334,152,8
mechanicalmeter/5C58280.jpg,358,103,391,152,10
mechanicalmeter/5C58280.jpg,410,104,448,154,-1
mechanicalmeter/5C71068.jpg,111,16,150,70,7
mechanicalmeter/5C71068.jpg,169,9,203,62,1
mechanicalmeter/5C71068.jpg,226,7,261,56,10
mechanicalmeter/5C71068.jpg,292,2,325,56,6
mechanicalmeter/5C71068.jpg,358,5,391,55,8
mechanicalmeter/5C71068.jpg,418,5,451,52,10
mechanicalmeter/5C074181.jpg,224,59,257,109,10
mechanicalmeter/5C074181.jpg,287,56,320,105,7
mechanicalmeter/5C074181.jpg,349,56,380,107,4
mechanicalmeter/5C074181.jpg,409,55,444,105,1
mechanicalmeter/5C074181.jpg,474,57,502,106,8
mechanicalmeter/5C074181.jpg,530,57,568,109,1
mechanicalmeter/5C95588.jpg,96,58,126,111,9
mechanicalmeter/5C95588.jpg,157,61,192,113,5
mechanicalmeter/5C95588.jpg,226,55,261,111,5
mechanicalmeter/5C95588.jpg,296,68,329,121,8
mechanicalmeter/5C95588.jpg,363,69,396,119,8
mechanicalmeter/5C95588.jpg,422,53,470,120,-1
mechanicalmeter/5C074353.jpg,224,59,255,107,10
mechanicalmeter/5C074353.jpg,287,55,318,103,7
mechanicalmeter/5C074353.jpg,349,57,380,104,4
mechanicalmeter/5C074353.jpg,410,54,440,106,3
mechanicalmeter/5C074353.jpg,470,58,505,102,5
mechanicalmeter/5C074353.jpg,528,55,561,106,3
mechanicalmeter/5C751833.jpg,159,26,186,79,7
mechanicalmeter/5C751833.jpg,220,21,251,75,5
mechanicalmeter/5C751833.jpg,279,21,315,72,1
mechanicalmeter/5C751833.jpg,342,16,374,73,8
mechanicalmeter/5C751833.jpg,407,18,438,72,3
mechanicalmeter/5C751833.jpg,466,16,502,74,3
mechanicalmeter/5C074559.jpg,226,59,256,107,10
mechanicalmeter/5C074559.jpg,288,53,321,108,7
mechanicalmeter/5C074559.jpg,349,55,380,102,4
mechanicalmeter/5C074559.jpg,413,55,443,106,5
mechanicalmeter/5C074559.jpg,474,50,502,101,5
mechanicalmeter/5C074559.jpg,530,49,558,109,9
mechanicalmeter/5C074107.jpg,224,59,255,108,10
mechanicalmeter/5C074107.jpg,287,54,316,101,7
mechanicalmeter/5C074107.jpg,349,57,380,104,4
mechanicalmeter/5C074107.jpg,412,50,442,98,1
mechanicalmeter/5C074107.jpg,475,52,506,100,10
mechanicalmeter/5C074107.jpg,532,56,564,107,7
mechanicalmeter/5C263980.jpg,176,51,206,100,2
mechanicalmeter/5C263980.jpg,241,44,271,100,6
mechanicalmeter/5C263980.jpg,306,45,337,98,3
mechanicalmeter/5C263980.jpg,371,40,399,92,9
mechanicalmeter/5C263980.jpg,436,41,468,96,8
mechanicalmeter/5C263980.jpg,497,41,537,96,10
mechanicalmeter/5C075113.jpg,226,58,256,109,10
mechanicalmeter/5C075113.jpg,280,49,318,108,7
mechanicalmeter/5C075113.jpg,349,55,381,106,5
mechanicalmeter/5C075113.jpg,414,51,445,102,1
mechanicalmeter/5C075113.jpg,471,55,503,101,1
mechanicalmeter/5C075113.jpg,527,64,563,110,3
mechanicalmeter/5C029031.jpg,187,7,213,58,10
mechanicalmeter/5C029031.jpg,245,4,276,57,2
mechanicalmeter/5C029031.jpg,310,7,340,58,9
mechanicalmeter/5C029031.jpg,372,8,402,59,10
mechanicalmeter/5C029031.jpg,430,12,466,60,3
mechanicalmeter/5C029031.jpg,486,11,528,65,1
mechanicalmeter/5C00137.jpg,138,18,178,65,10
mechanicalmeter/5C00137.jpg,200,17,240,62,10
mechanicalmeter/5C00137.jpg,258,17,304,60,1
mechanicalmeter/5C00137.jpg,337,17,372,60,3
mechanicalmeter/5C00137.jpg,399,10,441,55,7
mechanicalmeter/5C00137.jpg,465,12,514,60,-1
mechanicalmeter/5C026477.jpg,158,193,183,249,10
mechanicalmeter/5C026477.jpg,218,192,248,248,2
mechanicalmeter/5C026477.jpg,279,199,310,251,6
mechanicalmeter/5C026477.jpg,348,197,377,253,4
mechanicalmeter/5C026477.jpg,403,192,441,254,7
mechanicalmeter/5C026477.jpg,470,194,520,248,7
mechanicalmeter/5C00611.jpg,82,118,114,176,10
mechanicalmeter/5C00611.jpg,143,117,173,174,10
mechanicalmeter/5C00611.jpg,210,111,248,177,6
mechanicalmeter/5C00611.jpg,289,114,324,170,1
mechanicalmeter/5C00611.jpg,363,117,404,174,1
mechanicalmeter/5C00611.jpg,438,123,472,175,-1
mechanicalmeter/5C00611.jpg,512,124,542,179,-1
mechanicalmeter/5C00611.jpg,571,122,609,177,-1
mechanicalmeter/5C074587.jpg,224,59,255,107,10
mechanicalmeter/5C074587.jpg,285,57,316,105,7
mechanicalmeter/5C074587.jpg,349,55,380,102,4
mechanicalmeter/5C074587.jpg,412,55,442,102,5
mechanicalmeter/5C074587.jpg,474,58,502,105,8
mechanicalmeter/5C074587.jpg,528,60,562,114,7
mechanicalmeter/5C29435.jpg,146,88,180,136,2
mechanicalmeter/5C29435.jpg,208,86,239,135,9
mechanicalmeter/5C29435.jpg,264,87,298,134,4
mechanicalmeter/5C29435.jpg,324,86,356,140,3
mechanicalmeter/5C29435.jpg,381,86,414,142,5
mechanicalmeter/5C29435.jpg,428,159,453,183,11
mechanicalmeter/5C29435.jpg,438,91,481,149,-1
mechanicalmeter/5C276777.jpg,146,116,176,171,2
mechanicalmeter/5C276777.jpg,203,110,236,164,7
mechanicalmeter/5C276777.jpg,267,119,301,170,6
mechanicalmeter/5C276777.jpg,333,114,366,168,7
mechanicalmeter/5C276777.jpg,390,115,423,162,7
mechanicalmeter/5C276777.jpg,450,111,495,164,7
mechanicalmeter/5C704837.jpg,148,21,178,71,7
mechanicalmeter/5C704837.jpg,210,18,238,68,10
mechanicalmeter/5C704837.jpg,270,11,303,68,4
mechanicalmeter/5C704837.jpg,335,12,366,67,8
mechanicalmeter/5C704837.jpg,396,16,432,72,3
mechanicalmeter/5C704837.jpg,458,17,490,67,7
mechanicalmeter/5C074610.jpg,224,59,255,107,10
mechanicalmeter/5C074610.jpg,286,53,321,108,7
mechanicalmeter/5C074610.jpg,350,55,380,102,4
mechanicalmeter/5C074610.jpg,410,50,445,106,6
mechanicalmeter/5C074610.jpg,472,56,507,107,1
mechanicalmeter/5C074610.jpg,527,57,557,105,10
mechanicalmeter/2209_00.jpg,113,108,167,179,9
mechanicalmeter/2209_00.jpg,203,104,261,174,1
mechanicalmeter/2209_00.jpg,295,102,365,177,2
mechanicalmeter/2209_00.jpg,397,101,471,178,1
mechanicalmeter/2209_00.jpg,500,102,578,184,9
